"date";"births";"id.dom";"id.dow";"id.moy"
1995-09-20;2167;20;"mer\.";"sept"
1995-09-21;2254;21;"jeu\.";"sept"
1995-09-22;2187;22;"ven\.";"sept"
1995-09-23;1950;23;"sam\.";"sept"
1995-09-24;1655;24;"dim\.";"sept"
1995-09-25;2190;25;"lun\.";"sept"
1995-09-26;2364;26;"mar\.";"sept"
1995-09-27;2329;27;"mer\.";"sept"
1995-09-28;2192;28;"jeu\.";"sept"
1995-09-29;2231;29;"ven\.";"sept"
1995-09-30;1849;30;"sam\.";"sept"
1995-10-01;1579;1;"dim\.";"oct"
1995-10-02;2284;2;"lun\.";"oct"
1995-10-03;2381;3;"mar\.";"oct"
1995-10-04;2321;4;"mer\.";"oct"
1995-10-05;2315;5;"jeu\.";"oct"
1995-10-06;2309;6;"ven\.";"oct"
1995-10-07;1801;7;"sam\.";"oct"
1995-10-08;1639;8;"dim\.";"oct"
1995-10-09;2230;9;"lun\.";"oct"
1995-10-10;2355;10;"mar\.";"oct"
1995-10-11;2217;11;"mer\.";"oct"
1995-10-12;2255;12;"jeu\.";"oct"
1995-10-13;2143;13;"ven\.";"oct"
1995-10-14;1730;14;"sam\.";"oct"
1995-10-15;1581;15;"dim\.";"oct"
1995-10-16;2155;16;"lun\.";"oct"
1995-10-17;2236;17;"mar\.";"oct"
1995-10-18;2091;18;"mer\.";"oct"
1995-10-19;2176;19;"jeu\.";"oct"
1995-10-20;2285;20;"ven\.";"oct"
1995-10-21;1682;21;"sam\.";"oct"
1995-10-22;1499;22;"dim\.";"oct"
1995-10-23;2161;23;"lun\.";"oct"
1995-10-24;2300;24;"mar\.";"oct"
1995-10-25;2204;25;"mer\.";"oct"
1995-10-26;2121;26;"jeu\.";"oct"
1995-10-27;2209;27;"ven\.";"oct"
1995-10-28;1704;28;"sam\.";"oct"
1995-10-29;1560;29;"dim\.";"oct"
1995-10-30;2095;30;"lun\.";"oct"
1995-10-31;2170;31;"mar\.";"oct"
1995-11-01;1653;1;"mer\.";"nov"
1995-11-02;2180;2;"jeu\.";"nov"
1995-11-03;2212;3;"ven\.";"nov"
1995-11-04;1726;4;"sam\.";"nov"
1995-11-05;1519;5;"dim\.";"nov"
1995-11-06;2087;6;"lun\.";"nov"
1995-11-07;2201;7;"mar\.";"nov"
1995-11-08;2153;8;"mer\.";"nov"
1995-11-09;2271;9;"jeu\.";"nov"
1995-11-10;2238;10;"ven\.";"nov"
1995-11-11;1684;11;"sam\.";"nov"
1995-11-12;1520;12;"dim\.";"nov"
1995-11-13;2137;13;"lun\.";"nov"
1995-11-14;2242;14;"mar\.";"nov"
1995-11-15;2123;15;"mer\.";"nov"
1995-11-16;2281;16;"jeu\.";"nov"
1995-11-17;2142;17;"ven\.";"nov"
1995-11-18;1773;18;"sam\.";"nov"
1995-11-19;1481;19;"dim\.";"nov"
1995-11-20;2085;20;"lun\.";"nov"
1995-11-21;2128;21;"mar\.";"nov"
1995-11-22;2117;22;"mer\.";"nov"
1995-11-23;2242;23;"jeu\.";"nov"
1995-11-24;2092;24;"ven\.";"nov"
1995-11-25;1740;25;"sam\.";"nov"
1995-11-26;1443;26;"dim\.";"nov"
1995-11-27;2186;27;"lun\.";"nov"
1995-11-28;2133;28;"mar\.";"nov"
1995-11-29;2018;29;"mer\.";"nov"
1995-11-30;1939;30;"jeu\.";"nov"
1995-12-01;2098;1;"ven\.";"déc"
1995-12-02;1760;2;"sam\.";"déc"
1995-12-03;1522;3;"dim\.";"déc"
1995-12-04;2042;4;"lun\.";"déc"
1995-12-05;2125;5;"mar\.";"déc"
1995-12-06;2194;6;"mer\.";"déc"
1995-12-07;2192;7;"jeu\.";"déc"
1995-12-08;2185;8;"ven\.";"déc"
1995-12-09;1810;9;"sam\.";"déc"
1995-12-10;1548;10;"dim\.";"déc"
1995-12-11;2183;11;"lun\.";"déc"
1995-12-12;2293;12;"mar\.";"déc"
1995-12-13;2134;13;"mer\.";"déc"
1995-12-14;2263;14;"jeu\.";"déc"
1995-12-15;2283;15;"ven\.";"déc"
1995-12-16;1824;16;"sam\.";"déc"
1995-12-17;1501;17;"dim\.";"déc"
1995-12-18;2311;18;"lun\.";"déc"
1995-12-19;2277;19;"mar\.";"déc"
1995-12-20;2094;20;"mer\.";"déc"
1995-12-21;2038;21;"jeu\.";"déc"
1995-12-22;2016;22;"ven\.";"déc"
1995-12-23;1634;23;"sam\.";"déc"
1995-12-24;1489;24;"dim\.";"déc"
1995-12-25;1448;25;"lun\.";"déc"
1995-12-26;2135;26;"mar\.";"déc"
1995-12-27;2170;27;"mer\.";"déc"
1995-12-28;2216;28;"jeu\.";"déc"
1995-12-29;2165;29;"ven\.";"déc"
1995-12-30;1810;30;"sam\.";"déc"
1995-12-31;1601;31;"dim\.";"déc"
1996-01-01;1391;1;"lun\.";"janv"
1996-01-02;1887;2;"mar\.";"janv"
1996-01-03;2050;3;"mer\.";"janv"
1996-01-04;2128;4;"jeu\.";"janv"
1996-01-05;2075;5;"ven\.";"janv"
1996-01-06;1738;6;"sam\.";"janv"
1996-01-07;1546;7;"dim\.";"janv"
1996-01-08;2151;8;"lun\.";"janv"
1996-01-09;2021;9;"mar\.";"janv"
1996-01-10;2128;10;"mer\.";"janv"
1996-01-11;2026;11;"jeu\.";"janv"
1996-01-12;2019;12;"ven\.";"janv"
1996-01-13;1640;13;"sam\.";"janv"
1996-01-14;1518;14;"dim\.";"janv"
1996-01-15;2016;15;"lun\.";"janv"
1996-01-16;2122;16;"mar\.";"janv"
1996-01-17;2069;17;"mer\.";"janv"
1996-01-18;2038;18;"jeu\.";"janv"
1996-01-19;2128;19;"ven\.";"janv"
1996-01-20;1729;20;"sam\.";"janv"
1996-01-21;1529;21;"dim\.";"janv"
1996-01-22;2045;22;"lun\.";"janv"
1996-01-23;2067;23;"mar\.";"janv"
1996-01-24;2050;24;"mer\.";"janv"
1996-01-25;2054;25;"jeu\.";"janv"
1996-01-26;2079;26;"ven\.";"janv"
1996-01-27;1642;27;"sam\.";"janv"
1996-01-28;1463;28;"dim\.";"janv"
1996-01-29;2121;29;"lun\.";"janv"
1996-01-30;2108;30;"mar\.";"janv"
1996-01-31;1974;31;"mer\.";"janv"
1996-02-01;1988;1;"jeu\.";"févr"
1996-02-02;2066;2;"ven\.";"févr"
1996-02-03;1691;3;"sam\.";"févr"
1996-02-04;1492;4;"dim\.";"févr"
1996-02-05;2005;5;"lun\.";"févr"
1996-02-06;2158;6;"mar\.";"févr"
1996-02-07;2081;7;"mer\.";"févr"
1996-02-08;2148;8;"jeu\.";"févr"
1996-02-09;2019;9;"ven\.";"févr"
1996-02-10;1754;10;"sam\.";"févr"
1996-02-11;1497;11;"dim\.";"févr"
1996-02-12;2047;12;"lun\.";"févr"
1996-02-13;2112;13;"mar\.";"févr"
1996-02-14;2149;14;"mer\.";"févr"
1996-02-15;2022;15;"jeu\.";"févr"
1996-02-16;2062;16;"ven\.";"févr"
1996-02-17;1722;17;"sam\.";"févr"
1996-02-18;1534;18;"dim\.";"févr"
1996-02-19;2132;19;"lun\.";"févr"
1996-02-20;2180;20;"mar\.";"févr"
1996-02-21;2078;21;"mer\.";"févr"
1996-02-22;2167;22;"jeu\.";"févr"
1996-02-23;2181;23;"ven\.";"févr"
1996-02-24;1690;24;"sam\.";"févr"
1996-02-25;1498;25;"dim\.";"févr"
1996-02-26;2050;26;"lun\.";"févr"
1996-02-27;2095;27;"mar\.";"févr"
1996-02-28;2073;28;"mer\.";"févr"
1996-02-29;2001;29;"jeu\.";"févr"
1996-03-01;2093;1;"ven\.";"mars"
1996-03-02;1722;2;"sam\.";"mars"
1996-03-03;1552;3;"dim\.";"mars"
1996-03-04;2010;4;"lun\.";"mars"
1996-03-05;2190;5;"mar\.";"mars"
1996-03-06;1987;6;"mer\.";"mars"
1996-03-07;2080;7;"jeu\.";"mars"
1996-03-08;2063;8;"ven\.";"mars"
1996-03-09;1782;9;"sam\.";"mars"
1996-03-10;1528;10;"dim\.";"mars"
1996-03-11;2063;11;"lun\.";"mars"
1996-03-12;2237;12;"mar\.";"mars"
1996-03-13;2073;13;"mer\.";"mars"
1996-03-14;2131;14;"jeu\.";"mars"
1996-03-15;2164;15;"ven\.";"mars"
1996-03-16;1711;16;"sam\.";"mars"
1996-03-17;1478;17;"dim\.";"mars"
1996-03-18;2150;18;"lun\.";"mars"
1996-03-19;2116;19;"mar\.";"mars"
1996-03-20;2128;20;"mer\.";"mars"
1996-03-21;2149;21;"jeu\.";"mars"
1996-03-22;2111;22;"ven\.";"mars"
1996-03-23;1709;23;"sam\.";"mars"
1996-03-24;1463;24;"dim\.";"mars"
1996-03-25;2164;25;"lun\.";"mars"
1996-03-26;2184;26;"mar\.";"mars"
1996-03-27;1983;27;"mer\.";"mars"
1996-03-28;2088;28;"jeu\.";"mars"
1996-03-29;2111;29;"ven\.";"mars"
1996-03-30;1761;30;"sam\.";"mars"
1996-03-31;1419;31;"dim\.";"mars"
1996-04-01;2121;1;"lun\.";"avr"
1996-04-02;2137;2;"mar\.";"avr"
1996-04-03;2083;3;"mer\.";"avr"
1996-04-04;2205;4;"jeu\.";"avr"
1996-04-05;2186;5;"ven\.";"avr"
1996-04-06;1788;6;"sam\.";"avr"
1996-04-07;1570;7;"dim\.";"avr"
1996-04-08;1615;8;"lun\.";"avr"
1996-04-09;2102;9;"mar\.";"avr"
1996-04-10;2161;10;"mer\.";"avr"
1996-04-11;2103;11;"jeu\.";"avr"
1996-04-12;2148;12;"ven\.";"avr"
1996-04-13;1711;13;"sam\.";"avr"
1996-04-14;1538;14;"dim\.";"avr"
1996-04-15;1972;15;"lun\.";"avr"
1996-04-16;2165;16;"mar\.";"avr"
1996-04-17;2215;17;"mer\.";"avr"
1996-04-18;2113;18;"jeu\.";"avr"
1996-04-19;2128;19;"ven\.";"avr"
1996-04-20;1797;20;"sam\.";"avr"
1996-04-21;1515;21;"dim\.";"avr"
1996-04-22;2144;22;"lun\.";"avr"
1996-04-23;2111;23;"mar\.";"avr"
1996-04-24;1996;24;"mer\.";"avr"
1996-04-25;2132;25;"jeu\.";"avr"
1996-04-26;2110;26;"ven\.";"avr"
1996-04-27;1686;27;"sam\.";"avr"
1996-04-28;1504;28;"dim\.";"avr"
1996-04-29;2167;29;"lun\.";"avr"
1996-04-30;2277;30;"mar\.";"avr"
1996-05-01;1693;1;"mer\.";"mai"
1996-05-02;2329;2;"jeu\.";"mai"
1996-05-03;2289;3;"ven\.";"mai"
1996-05-04;1827;4;"sam\.";"mai"
1996-05-05;1621;5;"dim\.";"mai"
1996-05-06;2241;6;"lun\.";"mai"
1996-05-07;2311;7;"mar\.";"mai"
1996-05-08;1760;8;"mer\.";"mai"
1996-05-09;2273;9;"jeu\.";"mai"
1996-05-10;2178;10;"ven\.";"mai"
1996-05-11;1799;11;"sam\.";"mai"
1996-05-12;1562;12;"dim\.";"mai"
1996-05-13;2278;13;"lun\.";"mai"
1996-05-14;2340;14;"mar\.";"mai"
1996-05-15;2340;15;"mer\.";"mai"
1996-05-16;1653;16;"jeu\.";"mai"
1996-05-17;2233;17;"ven\.";"mai"
1996-05-18;1849;18;"sam\.";"mai"
1996-05-19;1613;19;"dim\.";"mai"
1996-05-20;2266;20;"lun\.";"mai"
1996-05-21;2235;21;"mar\.";"mai"
1996-05-22;2191;22;"mer\.";"mai"
1996-05-23;2220;23;"jeu\.";"mai"
1996-05-24;2255;24;"ven\.";"mai"
1996-05-25;1834;25;"sam\.";"mai"
1996-05-26;1478;26;"dim\.";"mai"
1996-05-27;1649;27;"lun\.";"mai"
1996-05-28;2199;28;"mar\.";"mai"
1996-05-29;2215;29;"mer\.";"mai"
1996-05-30;2274;30;"jeu\.";"mai"
1996-05-31;2227;31;"ven\.";"mai"
1996-06-01;1757;1;"sam\.";"juin"
1996-06-02;1565;2;"dim\.";"juin"
1996-06-03;2199;3;"lun\.";"juin"
1996-06-04;2297;4;"mar\.";"juin"
1996-06-05;2229;5;"mer\.";"juin"
1996-06-06;2217;6;"jeu\.";"juin"
1996-06-07;2366;7;"ven\.";"juin"
1996-06-08;1863;8;"sam\.";"juin"
1996-06-09;1598;9;"dim\.";"juin"
1996-06-10;2340;10;"lun\.";"juin"
1996-06-11;2399;11;"mar\.";"juin"
1996-06-12;2274;12;"mer\.";"juin"
1996-06-13;2192;13;"jeu\.";"juin"
1996-06-14;2114;14;"ven\.";"juin"
1996-06-15;1809;15;"sam\.";"juin"
1996-06-16;1692;16;"dim\.";"juin"
1996-06-17;2234;17;"lun\.";"juin"
1996-06-18;2373;18;"mar\.";"juin"
1996-06-19;2278;19;"mer\.";"juin"
1996-06-20;2344;20;"jeu\.";"juin"
1996-06-21;2282;21;"ven\.";"juin"
1996-06-22;1857;22;"sam\.";"juin"
1996-06-23;1572;23;"dim\.";"juin"
1996-06-24;2202;24;"lun\.";"juin"
1996-06-25;2344;25;"mar\.";"juin"
1996-06-26;2315;26;"mer\.";"juin"
1996-06-27;2285;27;"jeu\.";"juin"
1996-06-28;2331;28;"ven\.";"juin"
1996-06-29;1871;29;"sam\.";"juin"
1996-06-30;1620;30;"dim\.";"juin"
1996-07-01;2239;1;"lun\.";"juil"
1996-07-02;2299;2;"mar\.";"juil"
1996-07-03;2291;3;"mer\.";"juil"
1996-07-04;2358;4;"jeu\.";"juil"
1996-07-05;2342;5;"ven\.";"juil"
1996-07-06;1914;6;"sam\.";"juil"
1996-07-07;1615;7;"dim\.";"juil"
1996-07-08;2232;8;"lun\.";"juil"
1996-07-09;2320;9;"mar\.";"juil"
1996-07-10;2327;10;"mer\.";"juil"
1996-07-11;2285;11;"jeu\.";"juil"
1996-07-12;2250;12;"ven\.";"juil"
1996-07-13;1932;13;"sam\.";"juil"
1996-07-14;1669;14;"dim\.";"juil"
1996-07-15;2287;15;"lun\.";"juil"
1996-07-16;2319;16;"mar\.";"juil"
1996-07-17;2239;17;"mer\.";"juil"
1996-07-18;2273;18;"jeu\.";"juil"
1996-07-19;2237;19;"ven\.";"juil"
1996-07-20;1856;20;"sam\.";"juil"
1996-07-21;1616;21;"dim\.";"juil"
1996-07-22;2236;22;"lun\.";"juil"
1996-07-23;2352;23;"mar\.";"juil"
1996-07-24;2244;24;"mer\.";"juil"
1996-07-25;2199;25;"jeu\.";"juil"
1996-07-26;2225;26;"ven\.";"juil"
1996-07-27;1844;27;"sam\.";"juil"
1996-07-28;1633;28;"dim\.";"juil"
1996-07-29;2199;29;"lun\.";"juil"
1996-07-30;2178;30;"mar\.";"juil"
1996-07-31;2098;31;"mer\.";"juil"
1996-08-01;2077;1;"jeu\.";"août"
1996-08-02;2106;2;"ven\.";"août"
1996-08-03;1715;3;"sam\.";"août"
1996-08-04;1512;4;"dim\.";"août"
1996-08-05;2152;5;"lun\.";"août"
1996-08-06;2215;6;"mar\.";"août"
1996-08-07;2149;7;"mer\.";"août"
1996-08-08;2192;8;"jeu\.";"août"
1996-08-09;2180;9;"ven\.";"août"
1996-08-10;1905;10;"sam\.";"août"
1996-08-11;1506;11;"dim\.";"août"
1996-08-12;2124;12;"lun\.";"août"
1996-08-13;2340;13;"mar\.";"août"
1996-08-14;2117;14;"mer\.";"août"
1996-08-15;1735;15;"jeu\.";"août"
1996-08-16;2013;16;"ven\.";"août"
1996-08-17;1697;17;"sam\.";"août"
1996-08-18;1583;18;"dim\.";"août"
1996-08-19;2026;19;"lun\.";"août"
1996-08-20;2297;20;"mar\.";"août"
1996-08-21;2180;21;"mer\.";"août"
1996-08-22;2182;22;"jeu\.";"août"
1996-08-23;2089;23;"ven\.";"août"
1996-08-24;1722;24;"sam\.";"août"
1996-08-25;1536;25;"dim\.";"août"
1996-08-26;2034;26;"lun\.";"août"
1996-08-27;2053;27;"mar\.";"août"
1996-08-28;2005;28;"mer\.";"août"
1996-08-29;2058;29;"jeu\.";"août"
1996-08-30;1965;30;"ven\.";"août"
1996-08-31;1659;31;"sam\.";"août"
1996-09-01;1436;1;"dim\.";"sept"
1996-09-02;1872;2;"lun\.";"sept"
1996-09-03;2058;3;"mar\.";"sept"
1996-09-04;2031;4;"mer\.";"sept"
1996-09-05;2215;5;"jeu\.";"sept"
1996-09-06;2112;6;"ven\.";"sept"
1996-09-07;1743;7;"sam\.";"sept"
1996-09-08;1499;8;"dim\.";"sept"
1996-09-09;2181;9;"lun\.";"sept"
1996-09-10;2240;10;"mar\.";"sept"
1996-09-11;2148;11;"mer\.";"sept"
1996-09-12;2249;12;"jeu\.";"sept"
1996-09-13;2230;13;"ven\.";"sept"
1996-09-14;1788;14;"sam\.";"sept"
1996-09-15;1569;15;"dim\.";"sept"
1996-09-16;2226;16;"lun\.";"sept"
1996-09-17;2272;17;"mar\.";"sept"
1996-09-18;2220;18;"mer\.";"sept"
1996-09-19;2276;19;"jeu\.";"sept"
1996-09-20;2292;20;"ven\.";"sept"
1996-09-21;1841;21;"sam\.";"sept"
1996-09-22;1515;22;"dim\.";"sept"
1996-09-23;2181;23;"lun\.";"sept"
1996-09-24;2287;24;"mar\.";"sept"
1996-09-25;2165;25;"mer\.";"sept"
1996-09-26;2211;26;"jeu\.";"sept"
1996-09-27;2172;27;"ven\.";"sept"
1996-09-28;1824;28;"sam\.";"sept"
1996-09-29;1568;29;"dim\.";"sept"
1996-09-30;2346;30;"lun\.";"sept"
1996-10-01;2263;1;"mar\.";"oct"
1996-10-02;2202;2;"mer\.";"oct"
1996-10-03;2206;3;"jeu\.";"oct"
1996-10-04;2141;4;"ven\.";"oct"
1996-10-05;1736;5;"sam\.";"oct"
1996-10-06;1557;6;"dim\.";"oct"
1996-10-07;2215;7;"lun\.";"oct"
1996-10-08;2242;8;"mar\.";"oct"
1996-10-09;2139;9;"mer\.";"oct"
1996-10-10;2180;10;"jeu\.";"oct"
1996-10-11;2133;11;"ven\.";"oct"
1996-10-12;1707;12;"sam\.";"oct"
1996-10-13;1483;13;"dim\.";"oct"
1996-10-14;2062;14;"lun\.";"oct"
1996-10-15;2222;15;"mar\.";"oct"
1996-10-16;2169;16;"mer\.";"oct"
1996-10-17;1935;17;"jeu\.";"oct"
1996-10-18;2205;18;"ven\.";"oct"
1996-10-19;1765;19;"sam\.";"oct"
1996-10-20;1444;20;"dim\.";"oct"
1996-10-21;2126;21;"lun\.";"oct"
1996-10-22;2203;22;"mar\.";"oct"
1996-10-23;2121;23;"mer\.";"oct"
1996-10-24;2200;24;"jeu\.";"oct"
1996-10-25;2221;25;"ven\.";"oct"
1996-10-26;1658;26;"sam\.";"oct"
1996-10-27;1516;27;"dim\.";"oct"
1996-10-28;1985;28;"lun\.";"oct"
1996-10-29;2236;29;"mar\.";"oct"
1996-10-30;2162;30;"mer\.";"oct"
1996-10-31;2059;31;"jeu\.";"oct"
1996-11-01;1618;1;"ven\.";"nov"
1996-11-02;1694;2;"sam\.";"nov"
1996-11-03;1541;3;"dim\.";"nov"
1996-11-04;2126;4;"lun\.";"nov"
1996-11-05;2259;5;"mar\.";"nov"
1996-11-06;2217;6;"mer\.";"nov"
1996-11-07;2190;7;"jeu\.";"nov"
1996-11-08;2257;8;"ven\.";"nov"
1996-11-09;1764;9;"sam\.";"nov"
1996-11-10;1565;10;"dim\.";"nov"
1996-11-11;1601;11;"lun\.";"nov"
1996-11-12;2361;12;"mar\.";"nov"
1996-11-13;2222;13;"mer\.";"nov"
1996-11-14;2284;14;"jeu\.";"nov"
1996-11-15;2159;15;"ven\.";"nov"
1996-11-16;1771;16;"sam\.";"nov"
1996-11-17;1582;17;"dim\.";"nov"
1996-11-18;2191;18;"lun\.";"nov"
1996-11-19;2257;19;"mar\.";"nov"
1996-11-20;2211;20;"mer\.";"nov"
1996-11-21;2116;21;"jeu\.";"nov"
1996-11-22;2090;22;"ven\.";"nov"
1996-11-23;1781;23;"sam\.";"nov"
1996-11-24;1565;24;"dim\.";"nov"
1996-11-25;2197;25;"lun\.";"nov"
1996-11-26;2253;26;"mar\.";"nov"
1996-11-27;2133;27;"mer\.";"nov"
1996-11-28;2189;28;"jeu\.";"nov"
1996-11-29;2108;29;"ven\.";"nov"
1996-11-30;1692;30;"sam\.";"nov"
1996-12-01;1611;1;"dim\.";"déc"
1996-12-02;2263;2;"lun\.";"déc"
1996-12-03;2230;3;"mar\.";"déc"
1996-12-04;2091;4;"mer\.";"déc"
1996-12-05;2126;5;"jeu\.";"déc"
1996-12-06;2072;6;"ven\.";"déc"
1996-12-07;1723;7;"sam\.";"déc"
1996-12-08;1500;8;"dim\.";"déc"
1996-12-09;2124;9;"lun\.";"déc"
1996-12-10;2265;10;"mar\.";"déc"
1996-12-11;2138;11;"mer\.";"déc"
1996-12-12;2220;12;"jeu\.";"déc"
1996-12-13;2185;13;"ven\.";"déc"
1996-12-14;1818;14;"sam\.";"déc"
1996-12-15;1622;15;"dim\.";"déc"
1996-12-16;2369;16;"lun\.";"déc"
1996-12-17;2472;17;"mar\.";"déc"
1996-12-18;2218;18;"mer\.";"déc"
1996-12-19;2271;19;"jeu\.";"déc"
1996-12-20;2272;20;"ven\.";"déc"
1996-12-21;1679;21;"sam\.";"déc"
1996-12-22;1466;22;"dim\.";"déc"
1996-12-23;1924;23;"lun\.";"déc"
1996-12-24;1861;24;"mar\.";"déc"
1996-12-25;1369;25;"mer\.";"déc"
1996-12-26;2109;26;"jeu\.";"déc"
1996-12-27;2148;27;"ven\.";"déc"
1996-12-28;1766;28;"sam\.";"déc"
1996-12-29;1525;29;"dim\.";"déc"
1996-12-30;2172;30;"lun\.";"déc"
1996-12-31;2048;31;"mar\.";"déc"
1997-01-01;1404;1;"mer\.";"janv"
1997-01-02;1928;2;"jeu\.";"janv"
1997-01-03;2064;3;"ven\.";"janv"
1997-01-04;1760;4;"sam\.";"janv"
1997-01-05;1606;5;"dim\.";"janv"
1997-01-06;2129;6;"lun\.";"janv"
1997-01-07;2246;7;"mar\.";"janv"
1997-01-08;2019;8;"mer\.";"janv"
1997-01-09;2093;9;"jeu\.";"janv"
1997-01-10;2095;10;"ven\.";"janv"
1997-01-11;1711;11;"sam\.";"janv"
1997-01-12;1456;12;"dim\.";"janv"
1997-01-13;2038;13;"lun\.";"janv"
1997-01-14;2190;14;"mar\.";"janv"
1997-01-15;2014;15;"mer\.";"janv"
1997-01-16;2095;16;"jeu\.";"janv"
1997-01-17;2152;17;"ven\.";"janv"
1997-01-18;1731;18;"sam\.";"janv"
1997-01-19;1513;19;"dim\.";"janv"
1997-01-20;2125;20;"lun\.";"janv"
1997-01-21;2111;21;"mar\.";"janv"
1997-01-22;2090;22;"mer\.";"janv"
1997-01-23;2146;23;"jeu\.";"janv"
1997-01-24;2049;24;"ven\.";"janv"
1997-01-25;1732;25;"sam\.";"janv"
1997-01-26;1449;26;"dim\.";"janv"
1997-01-27;2050;27;"lun\.";"janv"
1997-01-28;2165;28;"mar\.";"janv"
1997-01-29;1979;29;"mer\.";"janv"
1997-01-30;2074;30;"jeu\.";"janv"
1997-01-31;1992;31;"ven\.";"janv"
1997-02-01;1672;1;"sam\.";"févr"
1997-02-02;1583;2;"dim\.";"févr"
1997-02-03;2106;3;"lun\.";"févr"
1997-02-04;2173;4;"mar\.";"févr"
1997-02-05;2089;5;"mer\.";"févr"
1997-02-06;2072;6;"jeu\.";"févr"
1997-02-07;2088;7;"ven\.";"févr"
1997-02-08;1745;8;"sam\.";"févr"
1997-02-09;1482;9;"dim\.";"févr"
1997-02-10;2245;10;"lun\.";"févr"
1997-02-11;2192;11;"mar\.";"févr"
1997-02-12;2127;12;"mer\.";"févr"
1997-02-13;2090;13;"jeu\.";"févr"
1997-02-14;2178;14;"ven\.";"févr"
1997-02-15;1808;15;"sam\.";"févr"
1997-02-16;1490;16;"dim\.";"févr"
1997-02-17;2173;17;"lun\.";"févr"
1997-02-18;2163;18;"mar\.";"févr"
1997-02-19;2068;19;"mer\.";"févr"
1997-02-20;2066;20;"jeu\.";"févr"
1997-02-21;2083;21;"ven\.";"févr"
1997-02-22;1722;22;"sam\.";"févr"
1997-02-23;1439;23;"dim\.";"févr"
1997-02-24;2122;24;"lun\.";"févr"
1997-02-25;2157;25;"mar\.";"févr"
1997-02-26;1950;26;"mer\.";"févr"
1997-02-27;2032;27;"jeu\.";"févr"
1997-02-28;2026;28;"ven\.";"févr"
1997-03-01;1709;1;"sam\.";"mars"
1997-03-02;1540;2;"dim\.";"mars"
1997-03-03;2092;3;"lun\.";"mars"
1997-03-04;2116;4;"mar\.";"mars"
1997-03-05;2120;5;"mer\.";"mars"
1997-03-06;2118;6;"jeu\.";"mars"
1997-03-07;2110;7;"ven\.";"mars"
1997-03-08;1579;8;"sam\.";"mars"
1997-03-09;1423;9;"dim\.";"mars"
1997-03-10;2088;10;"lun\.";"mars"
1997-03-11;2139;11;"mar\.";"mars"
1997-03-12;2101;12;"mer\.";"mars"
1997-03-13;1974;13;"jeu\.";"mars"
1997-03-14;2025;14;"ven\.";"mars"
1997-03-15;1634;15;"sam\.";"mars"
1997-03-16;1404;16;"dim\.";"mars"
1997-03-17;2026;17;"lun\.";"mars"
1997-03-18;2190;18;"mar\.";"mars"
1997-03-19;2065;19;"mer\.";"mars"
1997-03-20;2062;20;"jeu\.";"mars"
1997-03-21;2009;21;"ven\.";"mars"
1997-03-22;1680;22;"sam\.";"mars"
1997-03-23;1465;23;"dim\.";"mars"
1997-03-24;2086;24;"lun\.";"mars"
1997-03-25;2251;25;"mar\.";"mars"
1997-03-26;2120;26;"mer\.";"mars"
1997-03-27;2124;27;"jeu\.";"mars"
1997-03-28;2168;28;"ven\.";"mars"
1997-03-29;1620;29;"sam\.";"mars"
1997-03-30;1400;30;"dim\.";"mars"
1997-03-31;1569;31;"lun\.";"mars"
1997-04-01;2225;1;"mar\.";"avr"
1997-04-02;2292;2;"mer\.";"avr"
1997-04-03;2248;3;"jeu\.";"avr"
1997-04-04;2183;4;"ven\.";"avr"
1997-04-05;1734;5;"sam\.";"avr"
1997-04-06;1523;6;"dim\.";"avr"
1997-04-07;2153;7;"lun\.";"avr"
1997-04-08;2282;8;"mar\.";"avr"
1997-04-09;2076;9;"mer\.";"avr"
1997-04-10;2212;10;"jeu\.";"avr"
1997-04-11;2208;11;"ven\.";"avr"
1997-04-12;1788;12;"sam\.";"avr"
1997-04-13;1494;13;"dim\.";"avr"
1997-04-14;2178;14;"lun\.";"avr"
1997-04-15;2159;15;"mar\.";"avr"
1997-04-16;2104;16;"mer\.";"avr"
1997-04-17;2126;17;"jeu\.";"avr"
1997-04-18;2092;18;"ven\.";"avr"
1997-04-19;1734;19;"sam\.";"avr"
1997-04-20;1606;20;"dim\.";"avr"
1997-04-21;2169;21;"lun\.";"avr"
1997-04-22;2325;22;"mar\.";"avr"
1997-04-23;2195;23;"mer\.";"avr"
1997-04-24;2234;24;"jeu\.";"avr"
1997-04-25;2136;25;"ven\.";"avr"
1997-04-26;1838;26;"sam\.";"avr"
1997-04-27;1583;27;"dim\.";"avr"
1997-04-28;2263;28;"lun\.";"avr"
1997-04-29;2241;29;"mar\.";"avr"
1997-04-30;2325;30;"mer\.";"avr"
1997-05-01;1709;1;"jeu\.";"mai"
1997-05-02;2238;2;"ven\.";"mai"
1997-05-03;1855;3;"sam\.";"mai"
1997-05-04;1672;4;"dim\.";"mai"
1997-05-05;2305;5;"lun\.";"mai"
1997-05-06;2471;6;"mar\.";"mai"
1997-05-07;2453;7;"mer\.";"mai"
1997-05-08;1703;8;"jeu\.";"mai"
1997-05-09;2169;9;"ven\.";"mai"
1997-05-10;1773;10;"sam\.";"mai"
1997-05-11;1513;11;"dim\.";"mai"
1997-05-12;2214;12;"lun\.";"mai"
1997-05-13;2318;13;"mar\.";"mai"
1997-05-14;2313;14;"mer\.";"mai"
1997-05-15;2252;15;"jeu\.";"mai"
1997-05-16;2319;16;"ven\.";"mai"
